Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2015-11-07,251.41,261.12,249.72,256.63,20.4695077,5242.42267431,256.108879175
2015-11-06,245.41,261.51,221.21,247.65,83.59979912,20748.1923325,248.184715166
2015-11-05,268.34,291.1,100.0,260.04,126.86579547,33799.6493439,266.420505375
2015-11-04,268.92,320.08,240.31,267.67,381.37231083,114382.129023,299.922479358
2015-11-03,237.54,270.0,234.89,262.7,682.51123743,174051.682504,255.016581353
2015-11-02,210.81,239.88,210.81,236.49,67.63937277,15155.1011572,224.057387533
2015-11-01,205.7,210.74,203.53,210.74,130.60705314,27078.4722918,207.327794639
2015-10-31,214.58,215.76,200.67,204.18,47.60130221,9837.02943315,206.654628685
2015-10-30,207.86,218.0,206.47,213.36,132.95497565,27862.0896262,209.560337926
2015-10-29,200.0,209.02,200.0,206.63,27.64634227,5657.26783501,204.629884842
2015-10-28,197.99,198.69,194.85,197.56,89.37576252,17744.2564282,198.535441018
2015-10-27,187.09,193.75,187.09,193.65,463.59785264,87630.3194816,189.022272175
2015-10-26,185.57,187.13,185.43,187.13,131.0045311,24330.6636234,185.723832749
2015-10-25,182.97,191.1,182.97,186.61,334.06742233,61963.1548628,185.480985936
2015-10-24,180.29,182.97,180.29,182.97,67.04272402,12121.1802124,180.797847785
2015-10-23,178.7,180.29,178.7,180.29,129.63326315,23210.5400896,179.047719124
2015-10-22,175.67,180.82,175.67,178.89,16.04058673,2874.02095966,179.171810111
2015-10-21,175.36,175.36,173.09,174.69,25.37589387,4438.69171683,174.917649781
2015-10-20,172.78,177.26,171.97,176.82,36.142311,6276.01030866,173.64717792
2015-10-19,171.67,172.78,171.14,172.78,80.58,13900.4324196,172.504745838
2015-10-18,177.73,177.81,171.14,171.67,1045.12411177,183241.108613,175.329519767
2015-10-17,170.52,177.78,170.38,177.78,1078.87812763,184315.458224,170.839924829
2015-10-16,165.76,173.89,165.7,170.52,256.744504,43266.8988228,168.521226935
2015-10-15,165.92,166.07,165.3,165.66,156.86385556,26015.9636937,165.850594459
2015-10-14,162.89,165.96,162.88,165.92,329.49165038,54078.549477,164.127222692
2015-10-13,161.57,163.36,161.43,162.92,151.24605292,24565.3343936,162.419672576
2015-10-12,161.56,161.71,161.45,161.57,103.82,16769.8462275,161.528089265
2015-10-11,159.96,162.03,159.68,161.56,35.83538995,5749.09546426,160.430665671
2015-10-10,159.04,159.97,158.49,159.95,53.04363299,8454.49385533,159.387533975
2015-10-09,157.96,159.11,157.63,158.91,49.3433789,7825.59267315,158.594584473
2015-10-08,159.0,159.46,157.79,157.83,84.9589,13498.3826894,158.881326022
2015-10-07,160.6,161.11,157.83,158.63,164.359477,26203.2198902,159.426279327
2015-10-06,156.39,161.21,155.9,160.6,1048.12721953,164862.025411,157.291998852
2015-10-05,155.95,156.39,154.73,156.39,685.25616042,106589.388824,155.546779409
2015-10-04,156.15,156.38,155.13,155.75,708.64,110402.85702,155.795406723
2015-10-03,154.86,156.45,154.6,156.15,861.87,134006.860883,155.483844295
2015-10-02,155.29,157.18,154.4,154.92,402.89,62592.0957671,155.357779461
2015-10-01,154.1,155.85,153.72,155.29,782.1505,120984.285783,154.681593611
2015-09-30,154.02,155.19,153.57,153.88,1110.02551967,171274.685162,154.297970747
2015-09-29,155.82,157.31,153.86,153.86,541.20662898,83891.4495121,155.008170669
2015-09-28,154.37,156.3,148.5,156.15,513.343376,79106.0613471,154.099702159
2015-09-27,154.33,154.37,153.95,154.37,82.41,12700.3359184,154.111587409
2015-09-26,154.96,155.02,153.71,154.33,33.12,5114.951736,154.436948551
2015-09-25,151.23,156.02,151.22,154.81,66.70682741,10370.9129666,155.470037615
2015-09-24,149.57,154.93,148.55,154.54,249.75,37572.3490867,150.439836183
2015-09-23,151.0,151.16,149.04,149.57,210.59605,31576.0716235,149.936675562
2015-09-22,147.75,150.99,146.19,149.95,129.71849751,19455.2762218,149.980739796
2015-09-21,150.99,151.1,147.56,147.73,178.35419007,26453.1204842,148.317908729
2015-09-20,151.38,152.01,150.89,151.02,53.1118,8029.0635485,151.172875868
2015-09-19,152.01,152.21,150.81,151.43,67.3001,10192.9418238,151.455076943
2015-09-18,151.64,152.36,150.34,151.96,542.38018,82100.5125771,151.370783086
2015-09-17,148.03,152.84,148.03,151.52,310.26688732,46726.159558,150.599891473
2015-09-16,149.94,150.55,147.76,148.32,202.55199,30093.1133132,148.569823052
2015-09-15,151.2,151.42,149.72,149.89,154.13012,23253.7442647,150.870863298
2015-09-14,154.9,154.98,150.44,151.19,193.32,29346.8871259,151.804713045
2015-09-13,154.18,154.9,151.49,154.9,139.24628533,21380.4463071,153.54410537
2015-09-12,156.63,159.81,153.1,154.17,141.10727566,22178.690602,157.176095267
2015-09-11,156.05,157.42,156.05,157.02,73.15,11461.4870627,156.684717193
2015-09-10,157.42,157.42,154.91,156.05,60.71514061,9459.35859793,155.799006687
2015-09-09,159.25,159.47,156.39,157.42,189.92414,30112.2100423,158.548618634
2015-09-08,156.96,160.96,156.76,159.19,164.8947675,26316.7218212,159.597070424
2015-09-07,161.08,161.09,156.28,156.46,78.3342672,12412.3607864,158.453780575
2015-09-06,152.76,161.09,151.51,161.08,243.26586226,37593.5432549,154.536863108
2015-09-05,150.67,152.76,150.36,152.76,572.81,86634.1599581,151.244147201
2015-09-04,150.27,150.67,149.91,150.67,234.511,35241.0794058,150.274739376
2015-09-03,150.14,150.26,149.9,150.26,162.6,24401.4727912,150.070558371
2015-09-02,148.24,150.15,147.44,150.15,126.27978,18777.2927994,148.695957495
2015-09-01,150.09,151.35,147.8,148.26,398.04009024,59194.4892123,148.714892454
2015-08-31,147.53,151.41,147.28,150.08,95.46204,14208.4491533,148.838733734
2015-08-30,149.98,151.77,147.56,147.56,49.56347,7386.56931094,149.032529622
2015-08-29,150.74,151.78,148.23,149.79,192.55,28834.8463337,149.752512769
2015-08-28,143.22,153.08,141.03,150.58,411.502,59567.7846681,144.756974858
2015-08-27,144.83,146.46,143.04,143.95,252.02991077,36502.2976594,144.833196774
2015-08-26,143.02,147.01,142.43,144.46,430.95279409,61977.3866772,143.814792542
2015-08-25,132.11,144.08,131.83,142.2,125.94168798,17403.8983218,138.190130694
2015-08-24,146.95,147.35,135.52,136.59,677.1682569,98048.474598,144.791894184
2015-08-23,147.33,148.51,145.97,146.83,92.51507,13637.9084006,147.412831235
2015-08-22,149.43,149.96,142.27,147.27,158.56705061,23158.208006,146.046785362
2015-08-21,150.23,172.25,148.12,148.12,89.48519001,13786.9327093,154.069435487
2015-08-20,149.97,151.03,148.67,150.23,24.42544,3654.8326035,149.632211477
2015-08-19,160.11,160.93,137.0,150.01,104.0620539,15887.9040837,152.677210263
2015-08-18,164.75,164.75,160.2,160.7,97.61882,15886.633782,162.741506013
2015-08-17,166.11,166.63,164.58,165.29,67.05,11105.6368131,165.632167235
2015-08-16,167.48,168.09,164.76,165.94,18.01,3000.96197192,166.627538696
2015-08-15,170.63,171.54,170.63,170.8,41.054,7030.4518724,171.248888596
2015-08-14,169.75,171.43,169.44,170.61,48.87,8319.86432,170.244819317
2015-08-13,171.69,175.44,143.0,170.09,47.84840015,8131.6251142,169.945600871
2015-08-12,173.4,174.38,171.98,173.13,2.78862806,481.402069759,172.630433102
2015-08-11,170.01,173.91,169.93,173.91,28.12,4787.3679493,170.247793361
2015-08-10,171.47,171.54,169.13,169.98,44.694,7591.1018791,169.846106392
2015-08-09,167.95,171.99,167.95,170.76,12.6563,2165.9395285,171.135286656
2015-08-08,179.58,179.58,169.9,169.9,76.43337379,13253.4418655,173.398624297
2015-08-07,179.69,180.31,177.84,179.33,94.99496641,17041.4452811,179.393139712
2015-08-06,181.64,183.34,177.73,178.68,55.37603686,9966.70190172,179.982217343
2015-08-05,183.03,183.39,181.52,181.52,143.40794546,26097.4992976,181.980846416
2015-08-04,181.21,183.63,181.07,183.11,117.06511238,21363.4388256,182.491934542
2015-08-03,180.81,182.63,178.58,180.59,201.25102987,36453.4575714,181.134265971
2015-08-02,181.37,181.75,180.1,181.18,33.86164033,6130.11491785,181.034198524
2015-08-01,183.31,188.49,181.37,181.37,36.47740987,6675.04714689,182.991258718
2015-07-31,184.94,185.67,183.4,183.85,66.94020398,12334.9431179,184.26808382
2015-07-30,187.04,187.25,184.83,184.83,95.78613057,17843.8578495,186.288534085
2015-07-29,189.66,190.79,187.04,187.15,74.73770051,14028.908003,187.708584921
2015-07-28,189.19,190.79,188.76,189.31,86.22952173,16356.1513385,189.681573205
2015-07-27,189.02,189.31,187.04,189.22,78.13539623,14698.8460337,188.120195748
2015-07-26,186.91,189.5,186.12,189.04,11.807101,2219.48289679,187.978649187
2015-07-25,185.99,188.01,185.98,186.77,14.59183741,2727.20382322,186.899274341
2015-07-24,178.46,187.69,178.28,186.63,127.94857854,23463.2896779,183.380620133
2015-07-23,178.18,179.16,177.37,178.74,90.3990978,16110.7748163,178.218314213
2015-07-22,178.2,178.3,176.77,177.71,64.53322584,11452.0406386,177.459603011
2015-07-21,179.61,180.67,179.19,179.41,111.85638596,20104.5463577,179.735347117
2015-07-20,176.3,178.96,176.23,178.42,90.72665191,16120.0264113,177.676857593
2015-07-19,178.1,178.41,176.65,176.66,38.531482,6820.47831489,177.010536862
2015-07-18,179.72,181.1,177.4,177.55,85.58543,15343.4623278,179.276569947
2015-07-17,178.69,180.18,174.24,179.41,142.16844532,25336.6952937,178.216025621
2015-07-16,184.18,186.8,176.47,178.94,195.08941881,35388.856423,181.398133424
2015-07-15,184.25,188.0,182.36,182.84,120.538665,22326.6735943,185.224165161
2015-07-14,189.47,191.3,184.61,184.79,98.182608,18413.5622356,187.544032601
2015-07-13,200.67,200.67,180.94,188.23,176.06638443,32791.283039,186.243859924
2015-07-12,189.99,203.6,189.25,200.71,104.587153,20614.3346813,197.101977537
2015-07-11,184.97,192.77,184.21,190.0,59.369863,11279.7533173,189.991230354
2015-07-10,175.5,190.13,175.28,183.24,150.51454,27808.9088025,184.758952873
2015-07-09,176.71,177.0,174.43,175.93,75.746232,13318.0842649,175.825039916
2015-07-08,172.43,178.35,172.01,176.15,76.86411,13498.0532235,175.609308733
2015-07-07,173.87,175.03,171.78,173.16,118.07231,20429.4734585,173.025101808
2015-07-06,173.82,190.54,173.22,173.44,64.94715027,11709.9072544,180.299015518
2015-07-05,165.68,184.99,165.3,184.99,61.82,10331.03935,167.114839049
2015-07-04,164.99,166.0,163.55,166.0,77.6913,12789.9696259,164.625506664
2015-07-03,163.42,165.09,161.81,164.87,87.001216,14261.2951869,163.920642063
2015-07-02,165.9,166.38,162.85,163.54,96.078308,15757.3375463,164.005152404
2015-07-01,168.78,168.92,164.03,165.61,101.266535,16790.2318176,165.802373089
2015-06-30,163.58,170.56,163.58,168.88,90.5656624,15173.7191301,167.543843086
2015-06-29,158.78,163.8,158.78,162.99,86.3337568,13982.7996401,161.962135767
2015-06-28,159.46,159.85,157.94,158.79,55.022757,8747.04581723,158.971420084
2015-06-27,154.78,159.79,154.78,159.79,28.247837,4449.54974045,157.518246103
2015-06-26,153.84,154.45,149.06,154.22,265.282933,40294.4755223,151.892453339
2015-06-25,153.13,156.32,153.09,153.86,110.608259,17094.6397553,154.551205397
2015-06-24,155.24,155.24,153.36,153.69,35.41962,5445.1871312,153.733640598
2015-06-23,156.44,158.87,154.65,155.4,109.30258,17029.6433243,155.80275712
2015-06-22,154.19,156.78,154.11,156.47,42.44673,6613.66932109,155.811044127
2015-06-21,153.73,154.94,153.73,154.09,1.93,297.1258195,153.951201813
2015-06-20,154.94,155.05,151.74,154.65,12.8659624,1973.40873032,153.382131003
2015-06-19,157.42,158.25,154.55,155.3,53.94517719,8456.2355223,156.756098743
2015-06-18,157.68,159.21,154.81,156.96,133.80361773,21044.9299551,157.282219361
2015-06-17,162.05,163.91,156.67,156.67,182.334112,29327.7904699,160.846427189
2015-06-16,153.08,160.73,153.08,160.73,44.87306657,6970.84312544,155.345815615
2015-06-15,150.5,152.68,150.5,152.0,34.8824051,5301.40687084,151.979396365
2015-06-14,150.0,150.84,149.85,150.04,7.07295037,1062.67198894,150.244513725
2015-06-13,147.8,149.78,147.8,149.6,34.348067,5109.57071428,148.758610325
2015-06-12,148.02,152.46,147.82,148.21,41.27568029,6120.11252173,148.274055781
2015-06-11,148.53,148.97,147.39,147.87,33.7431,5005.1857568,148.332125881
2015-06-10,148.84,149.0,147.1,147.59,31.319316,4644.42552084,148.292686879
2015-06-09,149.08,150.82,146.3,149.06,36.0646,5360.32636533,148.631244082
2015-06-08,146.8,153.38,146.47,149.17,120.05,18002.2499185,149.956267543
2015-06-07,147.6,147.71,146.78,146.78,29.9,4406.59183387,147.377653307
2015-06-06,147.19,147.76,146.91,147.76,42.15,6202.0161675,147.141546085
2015-06-05,147.03,148.28,146.79,147.84,20.84,3078.94739466,147.74219744
2015-06-04,147.37,155.72,146.78,155.72,34.538117,5125.24871972,148.393982212
2015-06-03,147.06,147.5,146.25,146.27,43.56577,6413.5934922,147.216346508
2015-06-02,149.47,149.47,146.57,146.76,19.9372,2938.879649,147.406839927
2015-06-01,152.93,154.98,149.32,154.98,39.35,5929.9977987,150.698800475
2015-05-31,151.53,153.08,151.17,152.93,43.74,6637.00733184,151.737707632
2015-05-30,154.51,154.6,150.43,154.59,44.42,6799.15541926,153.065182784
2015-05-29,154.91,154.98,154.2,154.88,10.06,1555.8434227,154.656403847
2015-05-28,154.42,155.11,152.36,154.39,23.0715403,3554.20661929,154.051553259
2015-05-27,153.99,154.9,153.72,154.62,35.04311443,5415.96341481,154.551429087
2015-05-26,153.66,154.9,153.2,154.81,30.72156829,4733.50575432,154.077607941
2015-05-25,155.44,155.46,152.6,153.24,45.92,7077.9690657,154.136957006
2015-05-24,154.56,156.09,153.89,156.09,7.27,1130.59413068,155.515011098
2015-05-23,154.6,155.49,154.1,154.64,30.6235,4750.1224358,155.113636123
2015-05-22,150.68,155.2,150.43,155.2,36.45879,5518.51946695,151.363209447
2015-05-21,150.85,152.77,150.62,150.8,27.62,4189.5588176,151.685692165
2015-05-20,150.22,151.49,149.1,151.01,69.4588,10458.1794803,150.566659376
2015-05-19,151.35,153.13,149.86,149.86,31.6837,4820.61241346,152.148026066
2015-05-18,150.68,151.5,150.68,151.49,24.212488,3663.84929529,151.320644755
2015-05-17,150.87,151.11,150.7,151.11,2.73926664,413.316194581,150.885710995
2015-05-16,150.94,151.11,150.0,151.11,12.14,1827.6633624,150.548876639
2015-05-15,150.46,151.28,150.46,150.88,35.56179,5366.2767197,150.900073357
2015-05-14,153.29,153.29,149.78,150.46,30.85411,4649.14587992,150.681574673
2015-05-13,155.0,155.78,153.38,154.84,41.14012,6357.4710427,154.532146301
2015-05-12,155.97,155.97,153.55,155.0,30.98169,4785.2975073,154.45566421
2015-05-11,155.93,156.52,154.28,156.52,22.93,3563.0862021,155.38971662
